id,tank,pco2,temp,spp,rz,gen,sur_area,time,Growthmg.cm2.day
SFPZ49,2800_28_3,2800,28,S,F,Z,8.64254529,T60,NA
SFPZ5,280_28_3,280,28,S,F,Z,8.411733525,T60,NA
SFPZ6,280_28_3,280,28,S,F,Z,NA,T60,NA
SFPZ7,280_28_3,280,28,S,F,Z,10.70171051,T60,1.244003279
SFPZ8,280_28_3,280,28,S,F,Z,10.61037194,T60,NA
SFSX1,280_31_1,280,31,S,F,X,11.02470952,T60,NA
SFSX10,400_31_1,400,31,S,F,X,13.31122949,T60,0.757784023
SFSX11,400_31_1,400,31,S,F,X,11.66394351,T60,NA
SFSX12,400_31_1,400,31,S,F,X,8.967255238,T60,1.444349637
SFSX17,700_31_1,700,31,S,F,X,9.422301038,T60,1.048045479
SFSX18,700_31_1,700,31,S,F,X,10.42743389,T60,NA
SFSX19,700_31_1,700,31,S,F,X,10.3143505,T60,0.648862242
SFSX2,280_31_1,280,31,S,F,X,10.38238125,T60,NA
SFSX20,700_31_1,700,31,S,F,X,10.86728915,T60,NA
SFSX21,700_28_1,700,28,S,F,X,9.990745941,T60,NA
SFSX22,700_28_1,700,28,S,F,X,12.54470451,T60,0.529661296
SFSX23,700_28_1,700,28,S,F,X,9.02878928,T60,1.223862874
SFSX24,700_28_1,700,28,S,F,X,9.108383861,T60,NA
SFSX25,2800_31_1,2800,31,S,F,X,9.990660988,T60,NA
SFSX26,2800_31_1,2800,31,S,F,X,10.95054852,T60,0.314376269
SFSX27,2800_31_1,2800,31,S,F,X,11.78878484,T60,0.023327256
SFSX28,2800_31_1,2800,31,S,F,X,9.403120581,T60,NA
SFSX29,2800_28_1,2800,28,S,F,X,9.614402511,T60,NA
SFSX3,280_31_1,280,31,S,F,X,10.26791626,T60,0.710411369
SFSX30,2800_28_1,2800,28,S,F,X,9.437117689,T60,-0.31132387
SFSX31,2800_28_1,2800,28,S,F,X,10.65095416,T60,0.450663849
SFSX32,2800_28_1,2800,28,S,F,X,11.25583127,T60,NA
SFSX37,400_28_1,400,28,S,F,X,12.80567261,T60,NA
SFSX39,400_28_1,400,28,S,F,X,10.06501398,T60,0.456844686
SFSX4,280_31_1,280,31,S,F,X,11.74422474,T60,1.026982315
SFSX40,400_28_1,400,28,S,F,X,9.308985558,T60,1.272963625
SFSX5,280_28_1,280,28,S,F,X,11.01166721,T60,NA
SFSX6,280_28_1,280,28,S,F,X,13.0493365,T60,NA
SFSX7,280_28_1,280,28,S,F,X,NA,T60,NA
SFSX8,280_28_1,280,28,S,F,X,11.02098015,T60,1.201412266
SFSX9,400_31_1,400,31,S,F,X,13.79665482,T60,NA
SFSY1,280_31_2,280,31,S,F,Y,10.788036,T60,NA
SFSY10,400_31_2,400,31,S,F,Y,11.44645912,T60,1.266120155
SFSY11,400_31_2,400,31,S,F,Y,10.61349035,T60,0.964007235
SFSY12,400_31_2,400,31,S,F,Y,10.21421936,T60,NA
SFSY17,700_31_2,700,31,S,F,Y,9.172896227,T60,NA
SFSY18,700_31_2,700,31,S,F,Y,10.12965156,T60,1.83710754
SFSY19,700_31_2,700,31,S,F,Y,7.727034385,T60,1.459162654
SFSY2,280_31_2,280,31,S,F,Y,11.04069463,T60,NA
SFSY20,700_31_2,700,31,S,F,Y,11.08881017,T60,NA
SFSY21,700_28_2,700,28,S,F,Y,9.249863135,T60,NA
SFSY22,700_28_2,700,28,S,F,Y,10.54056056,T60,1.370894832
SFSY23,700_28_2,700,28,S,F,Y,10.54019584,T60,NA
SFSY24,700_28_2,700,28,S,F,Y,11.40582037,T60,1.251635171
SFSY25,2800_31_2,2800,31,S,F,Y,11.09795986,T60,NA
SFSY26,2800_31_2,2800,31,S,F,Y,NA,T60,NA
SFSY27,2800_31_2,2800,31,S,F,Y,10.8970979,T60,NA
SFSY28,2800_31_2,2800,31,S,F,Y,9.804100241,T60,0.448791821
SFSY29,2800_28_2,2800,28,S,F,Y,11.20523125,T60,NA
SFSY3,280_31_2,280,31,S,F,Y,NA,T60,NA
SFSY30,2800_28_2,2800,28,S,F,Y,9.69539863,T60,NA
SFSY32,2800_28_2,2800,28,S,F,Y,12.93495005,T60,0.504447251
SFSY35,280_31_2,280,31,S,F,Y,6.815652027,T60,0.7697618
SFSY39,400_28_2,400,28,S,F,Y,12.2251075,T60,1.469047144
SFSY4,280_31_2,280,31,S,F,Y,7.241816945,T60,2.426630557
SFSY46,400_28_2,400,28,S,F,Y,7.830324629,T60,0.823720638
SFSY5,280_28_2,280,28,S,F,Y,9.785979148,T60,NA
SFSY54,2800_28_2,2800,28,S,F,Y,5.725161887,T60,0.217985102
SFSY6,280_28_2,280,28,S,F,Y,11.44768815,T60,NA
SFSY61,400_28_2,400,28,S,F,Y,12.56532312,T60,NA
SFSY7,280_28_2,280,28,S,F,Y,NA,T60,NA
SFSY8,280_28_2,280,28,S,F,Y,12.79958159,T60,1.305308872
SFSY9,400_31_2,400,31,S,F,Y,12.22443425,T60,NA
SNSX1,280_31_1,280,31,S,N,X,8.974755724,T60,NA
SNSX10,400_31_1,400,31,S,N,X,11.30734868,T60,0.67491343
SNSX11,400_31_1,400,31,S,N,X,10.74735655,T60,NA
SNSX12,400_31_1,400,31,S,N,X,8.221233968,T60,1.177168515
SNSX17,700_31_1,700,31,S,N,X,9.796245036,T60,NA
SNSX18,700_31_1,700,31,S,N,X,11.49313411,T60,NA
SNSX19,700_31_1,700,31,S,N,X,13.07542816,T60,1.423223701
SNSX2,280_31_1,280,31,S,N,X,6.087734992,T60,1.00840278
SNSX20,700_31_1,700,31,S,N,X,10.36689316,T60,1.087596817
SNSX21,700_28_1,700,28,S,N,X,9.497533826,T60,NA
SNSX22,700_28_1,700,28,S,N,X,11.30657827,T60,1.047571083
SNSX23,700_28_1,700,28,S,N,X,10.53825664,T60,NA
SNSX24,700_28_1,700,28,S,N,X,8.877983162,T60,1.162989365
SNSX25,2800_31_1,2800,31,S,N,X,11.20202769,T60,NA
SNSX26,2800_31_1,2800,31,S,N,X,12.19297825,T60,-0.494136861
SNSX27,2800_31_1,2800,31,S,N,X,9.759642072,T60,NA
SNSX28,2800_31_1,2800,31,S,N,X,10.96984002,T60,-0.392827904
SNSX29,2800_28_1,2800,28,S,N,X,10.87708244,T60,NA
SNSX3,280_31_1,280,31,S,N,X,10.41164323,T60,NA
SNSX30,2800_28_1,2800,28,S,N,X,9.014287087,T60,-1.175911073
SNSX31,2800_28_1,2800,28,S,N,X,9.183660091,T60,-0.079271227
SNSX32,2800_28_1,2800,28,S,N,X,8.658544355,T60,NA
SNSX37,400_28_1,400,28,S,N,X,10.6928288,T60,0.462927079
SNSX38,400_28_1,400,28,S,N,X,12.6879686,T60,0.527475501
SNSX4,280_31_1,280,31,S,N,X,9.533569619,T60,1.252494209
SNSX40,400_28_1,400,28,S,N,X,9.663371319,T60,NA
SNSX5,280_28_1,280,28,S,N,X,9.796247799,T60,NA
SNSX6,280_28_1,280,28,S,N,X,9.704965771,T60,1.200607207
SNSX7,280_28_1,280,28,S,N,X,10.43450467,T60,NA
SNSX8,280_28_1,280,28,S,N,X,14.28425791,T60,1.505023802
SNSX9,400_31_1,400,31,S,N,X,9.786817778,T60,NA
SNSY1,400_31_2,400,31,S,N,Y,7.942647586,T60,0.12730152
SNSY10,400_31_2,400,31,S,N,Y,NA,T60,NA
SNSY11,400_31_2,400,31,S,N,Y,12.48091936,T60,0.76190375
SNSY12,400_31_2,400,31,S,N,Y,NA,T60,NA
SNSY14,400_28_2,400,28,S,N,Y,10.84090902,T60,0.532960637
SNSY15,400_28_2,400,28,S,N,Y,9.546994076,T60,0.775113082
SNSY17,700_31_2,700,31,S,N,Y,7.863813799,T60,NA
SNSY18,700_31_2,700,31,S,N,Y,11.9885606,T60,NA
SNSY19,700_31_2,700,31,S,N,Y,9.626517285,T60,1.306287583
SNSY2,280_31_2,280,31,S,N,Y,9.241743899,T60,NA
SNSY20,700_31_2,700,31,S,N,Y,12.4652719,T60,0.996546431
SNSY21,700_28_2,700,28,S,N,Y,9.283649778,T60,NA
SNSY22,700_28_2,700,28,S,N,Y,11.56329815,T60,1.045133061
SNSY23,700_28_2,700,28,S,N,Y,8.162592949,T60,0.35221651
SNSY24,700_28_2,700,28,S,N,Y,8.208142791,T60,NA
SNSY25,2800_31_2,2800,31,S,N,Y,7.993453783,T60,NA
SNSY26,2800_31_2,2800,31,S,N,Y,11.99892998,T60,0.214519128
SNSY27,400_31_2,400,31,S,N,Y,9.945446009,T60,NA
SNSY28,2800_31_2,2800,31,S,N,Y,10.30486231,T60,NA
SNSY29,2800_28_2,2800,28,S,N,Y,8.777965091,T60,NA
SNSY3,280_31_2,280,31,S,N,Y,3.411558218,T60,0.462712734
SNSY30,2800_28_2,2800,28,S,N,Y,9.875591052,T60,NA
SNSY31,2800_28_2,2800,28,S,N,Y,7.565367773,T60,-1.051634268
SNSY32,2800_28_2,2800,28,S,N,Y,10.96454588,T60,-0.075242514
SNSY33,280_31_2,280,31,S,N,Y,10.56426815,T60,NA
SNSY37,400_31_2,400,31,S,N,Y,10.41032745,T60,NA
SNSY39,400_28_2,400,28,S,N,Y,9.466261909,T60,NA
SNSY4,280_31_2,280,31,S,N,Y,12.54516341,T60,0.829004746
SNSY40,2800_31_2,2800,31,S,N,Y,9.601171904,T60,-0.395785019
SNSY5,280_28_2,280,28,S,N,Y,9.111943316,T60,NA
SNSY6,280_28_2,280,28,S,N,Y,10.12201374,T60,1.500762707
SNSY7,280_28_2,280,28,S,N,Y,9.139421396,T60,1.369727686
SNSY8,280_28_2,280,28,S,N,Y,12.13337321,T60,NA
SNSZ1,280_31_3,280,31,S,N,Z,11.78022861,T60,NA
SNSZ10,400_31_3,400,31,S,N,Z,8.556919031,T60,0.407943645
SNSZ12,400_31_3,400,31,S,N,Z,8.749063764,T60,0.16509703
SNSZ17,700_31_3,700,31,S,N,Z,10.64733482,T60,NA
SNSZ18,700_31_3,700,31,S,N,Z,10.67923374,T60,1.384133154
SNSZ19,700_31_3,700,31,S,N,Z,12.20996494,T60,NA
SNSZ2,280_31_3,280,31,S,N,Z,11.70842558,T60,0.985401489
SNSZ20,700_31_3,700,31,S,N,Z,9.460195162,T60,1.498383464
SNSZ21,700_28_3,700,28,S,N,Z,12.21045083,T60,NA
SNSZ22,700_28_3,700,28,S,N,Z,10.43545048,T60,0.761293866
SNSZ23,700_28_3,700,28,S,N,Z,8.175738208,T60,NA
SNSZ24,700_28_3,700,28,S,N,Z,12.2367271,T60,0.713017454
SNSZ25,2800_31_3,2800,31,S,N,Z,10.73332214,T60,NA
SNSZ26,2800_31_3,2800,31,S,N,Z,10.49814494,T60,NA
SNSZ27,400_28_3,400,28,S,N,Z,11.85687954,T60,NA
SNSZ29,2800_28_3,2800,28,S,N,Z,10.46975626,T60,NA
SNSZ3,280_31_3,280,31,S,N,Z,11.42837091,T60,NA
SNSZ32,2800_28_3,2800,28,S,N,Z,9.714428164,T60,0.020587933
SNSZ34,400_31_3,400,31,S,N,Z,10.44177331,T60,NA
SNSZ4,280_31_3,280,31,S,N,Z,11.42826148,T60,1.438164004
SNSZ41,2800_31_3,2800,31,S,N,Z,8.738457538,T60,-0.280369847
SNSZ42,2800_31_3,2800,31,S,N,Z,8.058395622,T60,-1.409958078
SNSZ47,400_28_3,400,28,S,N,Z,9.951308036,T60,0.309004604
SNSZ48,2800_28_3,2800,28,S,N,Z,7.567535755,T60,NA
SNSZ5,280_28_3,280,28,S,N,Z,13.01024274,T60,NA
SNSZ50,400_28_3,400,28,S,N,Z,8.243693459,T60,0.776800318
SNSZ52,2800_28_3,2800,28,S,N,Z,6.654735978,T60,0.625118715
SNSZ6,280_28_3,280,28,S,N,Z,11.03913725,T60,1.120927641
SNSZ7,280_28_3,280,28,S,N,Z,11.89111781,T60,NA
SNSZ8,280_28_3,280,28,S,N,Z,12.15458747,T60,1.117090795
SNSZ9,400_31_3,400,31,S,N,Z,10.83481761,T60,NA
SFPX1,280_31_1,280,31,P,F,X,12.40013897,T60,NA
SFPX10,400_31_1,400,31,P,F,X,8.068759223,T60,-0.117217833
SFPX11,400_31_1,400,31,P,F,X,9.548318444,T60,NA
SFPX12,400_31_1,400,31,P,F,X,10.57862473,T60,-0.110331969
SFPX17,700_31_1,700,31,P,F,X,9.994337683,T60,NA
SFPX18,700_31_1,700,31,P,F,X,11.28594569,T60,0.294204
SFPX19,700_31_1,700,31,P,F,X,12.50584599,T60,0.312479501
SFPX2,400_28_1,400,28,P,F,X,13.02590689,T60,0.19732865
SFPX20,700_31_1,700,31,P,F,X,10.82516588,T60,NA
SFPX21,700_28_1,700,28,P,F,X,13.57705957,T60,NA
SFPX22,700_28_1,700,28,P,F,X,10.92101195,T60,NA
SFPX24,700_28_1,700,28,P,F,X,14.80244858,T60,1.082136615
SFPX25,2800_31_1,2800,31,P,F,X,10.27355817,T60,NA
SFPX26,2800_31_1,2800,31,P,F,X,12.97746062,T60,NA
SFPX27,2800_31_1,2800,31,P,F,X,10.97178607,T60,0.337476143
SFPX28,2800_31_1,2800,31,P,F,X,14.58624518,T60,0.401150672
SFPX3,400_28_1,400,28,P,F,X,13.03102447,T60,NA
SFPX30,2800_28_1,2800,28,P,F,X,14.00692239,T60,NA
SFPX32,2800_28_1,2800,28,P,F,X,13.39946969,T60,NA
SFPX33,700_28_1,700,28,P,F,X,10.48439663,T60,0.675692748
SFPX37,280_28_1,280,28,P,F,X,13.72456363,T60,NA
SFPX4,400_28_1,400,28,P,F,X,13.43504994,T60,0.317540527
SFPX6,280_28_1,280,28,P,F,X,15.22822569,T60,NA
SFPX7,280_28_1,280,28,P,F,X,15.65321425,T60,1.358857899
SFPX9,400_31_1,400,31,P,F,X,13.09683164,T60,NA
SFSZ1,280_31_3,280,31,P,F,Z,10.07680878,T60,NA
SFSZ10,400_31_3,400,31,P,F,Z,12.87095844,T60,0.276735557
SFSZ11,400_31_3,400,31,P,F,Z,10.23726761,T60,NA
SFSZ12,400_31_3,400,31,P,F,Z,12.94810252,T60,-0.147645448
SFSZ17,700_31_3,700,31,P,F,Z,11.00500208,T60,NA
SFSZ18,700_31_3,700,31,P,F,Z,9.60228373,T60,0.539722034
SFSZ19,700_31_3,700,31,P,F,Z,10.66146804,T60,0.690822798
SFSZ2,280_31_3,280,31,P,F,Z,10.46528651,T60,0.767639894
SFSZ20,700_31_3,700,31,P,F,Z,12.21236255,T60,NA
SFSZ21,700_28_3,700,28,P,F,Z,11.56374845,T60,NA
SFSZ22,700_28_3,700,28,P,F,Z,12.56615398,T60,NA
SFSZ23,700_28_3,700,28,P,F,Z,12.92202173,T60,1.351975471
SFSZ24,700_28_3,700,28,P,F,Z,11.4001967,T60,1.159726578
SFSZ25,2800_31_3,2800,31,P,F,Z,11.39915836,T60,NA
SFSZ26,2800_31_3,2800,31,P,F,Z,9.600764957,T60,-0.067911255
SFSZ27,2800_31_3,2800,31,P,F,Z,9.6890376,T60,0.420578407
SFSZ28,2800_31_3,2800,31,P,F,Z,9.833257295,T60,NA
SFSZ29,2800_28_3,2800,28,P,F,Z,10.30552015,T60,NA
SFSZ3,280_31_3,280,31,P,F,Z,10.22583166,T60,0.609136624
SFSZ30,2800_28_3,2800,28,P,F,Z,11.22522947,T60,0.844146069
SFSZ31,2800_28_3,2800,28,P,F,Z,15.04720886,T60,0.694395754
SFSZ35,400_31_2,400,31,P,F,Z,9.283436045,T60,NA
SFSZ36,280_31_2,280,31,P,F,Z,9.901283355,T60,NA
SFSZ38,280_28_2,280,28,P,F,Z,15.06133794,T60,NA
SFSZ4,280_31_3,280,31,P,F,Z,12.03123452,T60,NA
SFSZ40,400_28_3,400,28,P,F,Z,7.866291586,T60,NA
SFSZ41,400_28_3,400,28,P,F,Z,3.913694091,T60,-0.051418063
SFSZ42,2800_28_3,2800,28,P,F,Z,10.57812779,T60,NA
SFSZ44,400_28_3,400,28,P,F,Z,6.903062936,T60,-0.38143603
SFSZ5,280_28_3,280,28,P,F,Z,10.47280755,T60,NA
SFSZ6,280_28_3,280,28,P,F,Z,12.37782516,T60,NA
SFSZ7,280_28_3,280,28,P,F,Z,10.90717035,T60,1.459375238
SFSZ8,280_28_3,280,28,P,F,Z,13.15212131,T60,1.970709647
SFSZ9,400_31_3,400,31,P,F,Z,10.42930981,T60,NA
SNPX1,280_31_1,280,31,P,N,X,13.08025711,T60,NA
SNPX10,400_31_1,400,31,P,N,X,16.40948851,T60,0.622975911
SNPX11,400_31_1,400,31,P,N,X,14.80488021,T60,NA
SNPX12,400_31_1,400,31,P,N,X,12.26878428,T60,0.53471043
SNPX17,700_31_1,700,31,P,N,X,11.40505437,T60,NA
SNPX18,700_31_1,700,31,P,N,X,12.56212829,T60,1.194412175
SNPX19,700_31_1,700,31,P,N,X,12.41147183,T60,1.284116662
SNPX20,700_31_1,700,31,P,N,X,12.76901002,T60,NA
SNPX21,700_28_1,700,28,P,N,X,12.58013856,T60,NA
SNPX22,700_28_1,700,28,P,N,X,12.6447569,T60,NA
SNPX23,700_28_1,700,28,P,N,X,17.57592461,T60,1.028160088
SNPX24,700_28_1,700,28,P,N,X,13.37553633,T60,1.104590262
SNPX25,2800_31_1,2800,31,P,N,X,16.40760434,T60,NA
SNPX26,2800_31_1,2800,31,P,N,X,15.40220449,T60,1.157586417
SNPX27,2800_31_1,2800,31,P,N,X,14.50425981,T60,NA
SNPX28,2800_31_1,2800,31,P,N,X,16.61673469,T60,0.16600503
SNPX29,2800_28_1,2800,28,P,N,X,10.01577725,T60,NA
SNPX3,400_28_1,400,28,P,N,X,14.04665061,T60,1.605962566
SNPX30,2800_28_1,2800,28,P,N,X,13.53786018,T60,0.871718266
SNPX32,2800_28_1,2800,28,P,N,X,15.92628486,T60,NA
SNPX33,400_28_1,400,28,P,N,X,NA,T60,NA
SNPX39,2800_28_1,2800,28,P,N,X,18.3487104,T60,0.712954458
SNPX4,400_28_1,400,28,P,N,X,7.687149005,T60,NA
SNPX5,280_28_1,280,28,P,N,X,11.3159025,T60,NA
SNPX6,280_28_1,280,28,P,N,X,17.4259709,T60,2.114433083
SNPX7,280_28_1,280,28,P,N,X,9.799311521,T60,1.351241313
SNPX8,280_28_1,280,28,P,N,X,12.72582763,T60,NA
SNPX9,400_31_1,400,31,P,N,X,14.97505892,T60,NA
SNPY1,280_31_2,280,31,P,N,Y,10.39757971,T60,NA
SNPY10,400_31_2,400,31,P,N,Y,10.64985278,T60,NA
SNPY11,400_31_2,400,31,P,N,Y,9.027207326,T60,-0.303171294
SNPY12,400_31_2,400,31,P,N,Y,11.780026,T60,1.240203513
SNPY17,700_31_2,700,31,P,N,Y,8.902318474,T60,NA
SNPY18,700_31_2,700,31,P,N,Y,13.13927043,T60,NA
SNPY19,700_31_2,700,31,P,N,Y,10.45816983,T60,0.757314935
SNPY2,280_31_2,280,31,P,N,Y,13.17315985,T60,NA
SNPY20,700_31_2,700,31,P,N,Y,13.75478815,T60,1.048981515
SNPY21,700_28_2,700,28,P,N,Y,8.718148695,T60,NA
SNPY22,700_28_2,700,28,P,N,Y,11.03303227,T60,0.765207959
SNPY23,700_28_2,700,28,P,N,Y,9.760858005,T60,NA
SNPY24,700_28_2,700,28,P,N,Y,13.22241916,T60,1.286021929
SNPY26,2800_31_2,2800,31,P,N,Y,12.51716679,T60,0.814717011
SNPY27,2800_31_2,2800,31,P,N,Y,9.284636684,T60,-0.222374524
SNPY28,2800_31_2,2800,31,P,N,Y,8.920762525,T60,NA
SNPY29,2800_28_2,2800,28,P,N,Y,7.34542328,T60,NA
SNPY3,400_28_2,400,28,P,N,Y,8.734106021,T60,NA
SNPY30,2800_28_2,2800,28,P,N,Y,9.08220684,T60,-0.260832348
SNPY31,2800_28_2,2800,28,P,N,Y,12.03055591,T60,1.073484507
SNPY32,2800_28_2,2800,28,P,N,Y,12.48080368,T60,NA
SNPY33,2800_31_2,2800,31,P,N,Y,8.244180101,T60,NA
SNPY34,400_28_2,400,28,P,N,Y,NA,T60,NA
SNPY35,400_28_2,400,28,P,N,Y,NA,T60,NA
SNPY4,280_31_2,280,31,P,N,Y,12.91308077,T60,2.141377895
SNPY5,280_28_2,280,28,P,N,Y,11.10802762,T60,NA
SNPY6,280_28_2,280,28,P,N,Y,13.88219069,T60,0.614625304
SNPY7,280_28_2,280,28,P,N,Y,11.6450151,T60,NA
SNPY8,280_28_2,280,28,P,N,Y,9.324060272,T60,1.953197198
SNPY9,400_31_2,400,31,P,N,Y,10.186245,T60,NA
SNPZ1,280_31_3,280,31,P,N,Z,11.63327755,T60,NA
SNPZ10,400_31_3,400,31,P,N,Z,11.31066431,T60,1.225839734
SNPZ11,400_31_3,400,31,P,N,Z,10.08037922,T60,NA
SNPZ12,400_31_3,400,31,P,N,Z,12.3887918,T60,1.367683862
SNPZ17,700_31_3,700,31,P,N,Z,11.67689975,T60,NA
SNPZ18,700_31_3,700,31,P,N,Z,12.54109767,T60,NA
SNPZ19,700_31_3,700,31,P,N,Z,11.96398536,T60,2.080637455
SNPZ2,280_31_3,280,31,P,N,Z,13.85732268,T60,1.271495527
SNPZ20,700_31_3,700,31,P,N,Z,10.98901588,T60,0.412661483
SNPZ21,700_28_3,700,28,P,N,Z,11.09815471,T60,NA
SNPZ22,700_28_3,700,28,P,N,Z,13.26142853,T60,-0.389982752
SNPZ23,700_28_3,700,28,P,N,Z,11.56793941,T60,NA
SNPZ24,700_28_3,700,28,P,N,Z,13.06726037,T60,2.16694432
SNPZ25,2800_31_3,2800,31,P,N,Z,12.58377651,T60,NA
SNPZ26,2800_31_3,2800,31,P,N,Z,12.24102267,T60,0.912581705
SNPZ27,2800_31_3,2800,31,P,N,Z,13.96124484,T60,-0.499937052
SNPZ28,2800_31_3,2800,31,P,N,Z,12.35184962,T60,NA
SNPZ29,2800_28_3,2800,28,P,N,Z,11.88036067,T60,NA
SNPZ3,280_31_3,280,31,P,N,Z,11.66846802,T60,NA
SNPZ30,2800_28_3,2800,28,P,N,Z,13.88002915,T60,0.620297227
SNPZ31,2800_28_3,2800,28,P,N,Z,12.26261114,T60,NA
SNPZ32,2800_28_3,2800,28,P,N,Z,7.526001877,T60,-0.48514471
SNPZ38,400_28_3,400,28,P,N,Z,12.53178473,T60,NA
SNPZ39,280_31_2,280,31,P,N,Z,8.038008336,T60,-3.932610645
SNPZ4,280_31_3,280,31,P,N,Z,11.11281294,T60,1.328828613
SNPZ43,400_28_3,400,28,P,N,Z,7.014957498,T60,-3.976941689
SNPZ46,400_28_3,400,28,P,N,Z,8.95149212,T60,-1.683794046
SNPZ5,280_28_3,280,28,P,N,Z,11.03506207,T60,NA
SNPZ6,280_28_3,280,28,P,N,Z,13.05146428,T60,NA
SNPZ7,280_28_3,280,28,P,N,Z,13.29803709,T60,2.09133251
SNPZ8,280_28_3,280,28,P,N,Z,12.25394487,T60,0.786614915
SNPZ9,400_31_3,400,31,P,N,Z,9.704998581,T60,NA
SFPZ1,280_31_3,280,31,S,F,Z,10.31688122,T0_T60,NA
SFPZ10,400_31_3,400,31,S,F,Z,9.504307204,T0_T60,NA
SFPZ11,400_31_3,400,31,S,F,Z,8.290116213,T0_T60,-0.033602838
SFPZ12,400_31_3,400,31,S,F,Z,8.884985239,T0_T60,1.327279317
SFPZ13,400_28_3,400,28,S,F,Z,13.92064158,T0_T60,NA
SFPZ17,700_31_3,700,31,S,F,Z,12.32800557,T0_T60,NA
SFPZ18,700_31_3,700,31,S,F,Z,11.15325309,T0_T60,NA
SFPZ19,700_31_3,700,31,S,F,Z,9.87456947,T0_T60,0.829612219
SFPZ20,700_31_3,700,31,S,F,Z,9.774347119,T0_T60,1.209479759
SFPZ21,700_28_3,700,28,S,F,Z,9.663482864,T0_T60,NA
SFPZ22,700_28_3,700,28,S,F,Z,NA,T0_T60,NA
SFPZ23,700_28_3,700,28,S,F,Z,11.3218507,T0_T60,NA
SFPZ24,700_28_3,700,28,S,F,Z,9.683910216,T0_T60,0.487963717
SFPZ25,280_31_3,280,31,S,F,Z,11.93075555,T0_T60,NA
SFPZ26,400_28_3,400,28,S,F,Z,NA,T0_T60,NA
SFPZ27,2800_31_3,2800,31,S,F,Z,9.403208735,T0_T60,0.898629419
SFPZ28,2800_31_3,2800,31,S,F,Z,11.99463361,T0_T60,NA
SFPZ3,280_31_3,280,31,S,F,Z,10.44644889,T0_T60,NA
SFPZ31,2800_28_3,2800,28,S,F,Z,8.609650371,T0_T60,NA
SFPZ32,2800_28_3,2800,28,S,F,Z,10.92071846,T0_T60,NA
SFPZ35,400_31_3,400,31,S,F,Z,11.16895083,T0_T60,NA
SFPZ37,2800_31_3,2800,31,S,F,Z,11.76011829,T0_T60,1.049282179
SFPZ39,2800_31_3,2800,31,S,F,Z,11.06321455,T0_T60,NA
SFPZ4,280_31_3,280,31,S,F,Z,NA,T0_T60,NA
SFPZ40,280_31_3,280,31,S,F,Z,NA,T0_T60,NA
SFPZ41,2800_28_3,2800,28,S,F,Z,NA,T0_T60,NA
SFPZ42,280_28_3,280,28,S,F,Z,12.1252899,T0_T60,NA
SFPZ43,2800_28_3,2800,28,S,F,Z,12.15526296,T0_T60,0.308773724
SFPZ46,400_28_3,400,28,S,F,Z,7.538313942,T0_T60,1.304170943
SFPZ48,400_28_3,400,28,S,F,Z,8.647031049,T0_T60,NA
SFPZ49,2800_28_3,2800,28,S,F,Z,8.64254529,T0_T60,NA
SFPZ5,280_28_3,280,28,S,F,Z,8.411733525,T0_T60,NA
SFPZ6,280_28_3,280,28,S,F,Z,NA,T0_T60,NA
SFPZ7,280_28_3,280,28,S,F,Z,10.70171051,T0_T60,1.399820032
SFPZ8,280_28_3,280,28,S,F,Z,10.61037194,T0_T60,NA
SFSX1,280_31_1,280,31,S,F,X,11.02470952,T0_T60,NA
SFSX10,400_31_1,400,31,S,F,X,13.31122949,T0_T60,0.753391821
SFSX11,400_31_1,400,31,S,F,X,11.66394351,T0_T60,NA
SFSX12,400_31_1,400,31,S,F,X,8.967255238,T0_T60,1.201195715
SFSX17,700_31_1,700,31,S,F,X,9.422301038,T0_T60,0.822348242
SFSX18,700_31_1,700,31,S,F,X,10.42743389,T0_T60,NA
SFSX19,700_31_1,700,31,S,F,X,10.3143505,T0_T60,0.759181952
SFSX2,280_31_1,280,31,S,F,X,10.38238125,T0_T60,NA
SFSX20,700_31_1,700,31,S,F,X,10.86728915,T0_T60,NA
SFSX21,700_28_1,700,28,S,F,X,9.990745941,T0_T60,NA
SFSX22,700_28_1,700,28,S,F,X,12.54470451,T0_T60,0.565026879
SFSX23,700_28_1,700,28,S,F,X,9.02878928,T0_T60,0.808167515
SFSX24,700_28_1,700,28,S,F,X,9.108383861,T0_T60,NA
SFSX25,2800_31_1,2800,31,S,F,X,9.990660988,T0_T60,NA
SFSX26,2800_31_1,2800,31,S,F,X,10.95054852,T0_T60,0.676489994
SFSX27,2800_31_1,2800,31,S,F,X,11.78878484,T0_T60,0.574493532
SFSX28,2800_31_1,2800,31,S,F,X,9.403120581,T0_T60,NA
SFSX29,2800_28_1,2800,28,S,F,X,9.614402511,T0_T60,NA
SFSX3,280_31_1,280,31,S,F,X,10.26791626,T0_T60,1.144417324
SFSX30,2800_28_1,2800,28,S,F,X,9.437117689,T0_T60,-0.114424631
SFSX31,2800_28_1,2800,28,S,F,X,10.65095416,T0_T60,0.301262226
SFSX32,2800_28_1,2800,28,S,F,X,11.25583127,T0_T60,NA
SFSX37,400_28_1,400,28,S,F,X,12.80567261,T0_T60,NA
SFSX39,400_28_1,400,28,S,F,X,10.06501398,T0_T60,0.471830402
SFSX4,280_31_1,280,31,S,F,X,11.74422474,T0_T60,1.843725361
SFSX40,400_28_1,400,28,S,F,X,9.308985558,T0_T60,0.70406884
SFSX5,280_28_1,280,28,S,F,X,11.01166721,T0_T60,NA
